SF,2022,1,-0.148272327777663,5,-0.145862977073475,1,-0.0843317834354128,4,-0.247450889144445,2,-0.160831758444806,-0.105331186946028,-0.2469190273742,0.06668597188858735,27,-0.0237279003606609,27
BUF,2022,2,-0.141255667159908,1,-0.103498305801637,6,-0.102075386942162,2,-0.197045251969644,3,-0.110005778018754,-0.0476337823224235,-0.198818510452371,0.03446911428515843,8,0.005832647301239931,14
PHI,2022,3,-0.133051078366165,23,-0.0914004175169912,8,-0.19409810362815,1,-0.0512962047218036,19,-0.134813280234756,-0.191592091662108,-0.0587744473186698,0.04508274605246734,16,-0.0478046620642114,31
DAL,2022,4,-0.10637437879494,4,-0.0670904806207665,10,-0.0637034609113403,6,-0.154989398998091,7,-0.124939547807461,-0.0988969096292358,-0.154609952007141,0.046176725193847315,17,-0.023871630727132734,28
NE,2022,5,-0.106087568299575,6,-0.117688571324492,4,-0.0921448184152746,3,-0.126493546607887,11,-0.0685335948757128,-0.0459642306013631,-0.101565095952365,0.054677679909379495,19,0.0189190725746682,8
NYJ,2022,6,-0.0953299586844747,32,-0.117859507951924,3,-0.0581865237803407,7,-0.139879302674537,8,-0.0461191796181415,0.00497017419745478,-0.10739507408604,0.02475539609947234,4,0.0454282186270598,1
CIN,2022,7,-0.0928623746267548,16,-0.100118305476609,7,-0.0569941816321815,8,-0.139626507456953,9,-0.0463634728615024,-0.00452115816260108,-0.100916529459542,0.03505131993492625,9,0.02179476702750776,4
BAL,2022,8,-0.091180609808966,28,-0.121624768213058,2,-0.0469400758819169,9,-0.157599542268936,6,-0.0277399148730043,0.0302107241356314,-0.114742019880903,0.029100223565341147,5,0.021375943417294957,5
NO,2022,9,-0.0513066350594633,2,-0.104395006317786,5,-0.0695703063223119,5,-0.0304768117139513,20,-0.00878463954359748,-0.0284921788129292,0.0136919236646969,0.05668757043094559,21,0.0161171257085941,9
WAS,2022,10,-0.0437166498778958,27,-0.0738109140827072,9,0.023376328069735,16,-0.127977198240575,10,-0.0164207914560223,0.0647563894289685,-0.118369370653754,0.05083782286125433,18,0.010588147518096,12
TB,2022,11,-0.0404420282650861,13,0.0469972668939403,26,0.0114213784433372,13,-0.109503316597497,14,0.00208756945005111,0.0581049512633212,-0.0725051502064591,0.07294672139347266,30,0.0211737399162014,6
PIT,2022,12,-0.0298348197905061,17,-0.0579448747546049,11,0.0707257291518545,18,-0.161163596903748,5,0.0360584783044168,0.139760176268527,-0.0993725363572025,0.0595350665223427,23,0.0259339027535355,2
DEN,2022,13,-0.0276759874434426,21,0.00388661430881257,15,-0.028885642204392,10,-0.0259729174229134,21,-0.00931562411914611,-0.000546078628592246,-0.0216622460651549,0.06281172757133562,25,-0.0102999087930163,21
KC,2022,14,-0.0203948302704123,22,-0.0494510358199276,12,0.0178949726861747,14,-0.0825996662142258,15,-0.00975980661126377,0.0326875421785521,-0.0787189070462816,0.042462120670635456,15,-0.0264617107239884,29
MIA,2022,15,0.000753019510321604,9,-0.0287199988287428,14,0.120926822521407,26,-0.189411834944442,4,0.0318458467366559,0.154377959353805,-0.162050832722888,0.05555574121999931,20,0.00923022263951575,13
CLE,2022,16,0.00758772163433569,8,-0.0388770061778705,13,-0.0140811531770465,12,0.0306009797862292,26,0.0296172166143299,0.0198868610483734,0.0399512642517019,0.06809220979947456,28,0.0034440119994753548,15
IND,2022,17,0.0126347130106944,11,0.00971367914643716,16,0.0815643231755989,19,-0.0668487445263969,16,0.00737945855350343,0.0875986330571877,-0.0851221142113819,0.03688759520161522,13,-0.0234773570038391,26
LA,2022,18,0.012926117850588,3,0.0390145891544264,21,0.115716276998236,25,-0.118262894722115,13,0.0556088321523776,0.182433205928365,-0.10625456512016,0.05971995402473684,24,0.0259192723240091,3
TEN,2022,19,0.0172175862531203,10,0.0397990352397773,22,0.17226063781859,28,-0.260340074806219,1,0.0513598213213329,0.214224132973177,-0.24019943886929,0.030298696940288253,7,-0.0175966588839932,23
CAR,2022,20,0.0257052502118341,18,0.0226122477001584,18,0.103980004729894,22,-0.0645806685341003,17,0.0689303153646872,0.161592793067274,-0.0379511048858544,0.03647837771790706,12,0.01506304905371345,10
LAC,2022,21,0.0315327839132962,26,0.0430874597769141,24,-0.0164772796768848,11,0.0860778370189598,30,0.0636300984779586,0.031049740451126,0.100645199602269,0.06595523734499951,26,0.000191065328717237,17
SEA,2022,22,0.0347669420207989,20,0.0190933600325212,17,0.0447455906170107,17,0.0237349925065306,24,0.0533136632416936,0.0789485112434104,0.0249729168736688,0.058095332356501925,22,-0.00905874525674811,20
JAC,2022,23,0.0476419343298539,30,0.0335124576891633,20,0.177601384406197,29,-0.121311498985371,12,0.0113603132712564,0.126453714414801,-0.138266553137498,0.07235096521249654,29,-0.0509804877702803,32
MIN,2022,24,0.0589028446249374,19,0.0698916821800894,28,0.136227742034407,27,-0.0562624760012991,18,0.0666705252941602,0.140824403515314,-0.0437719770191016,0.02071894640215903,2,-0.00616887306146286,19
GB,2022,25,0.0608332637547744,12,0.0468154338340331,25,0.0226501180725605,15,0.101464531802958,31,0.0719969789522049,0.0391676161459778,0.106931204935902,0.035544458495058405,11,-0.002469437590552,18
ARI,2022,26,0.0680578158418823,7,0.0656246283114483,27,0.103347454181366,21,0.0162894982776291,23,0.0863882926667944,0.13497931211841,0.015107445253642,0.03516444800341822,10,0.011424427179261695,11
DET,2022,27,0.0724879307605671,29,0.0417085287829744,23,0.104639317634009,23,0.0287749233369133,25,0.0988066413342775,0.133676451224261,0.0513976675135762,0.09617262811866217,32,0.000699787819515033,16
