T.Y. Hilton,DAL,30,37,0.31,0.409,10,121,0,0.7,7,4.7,0,0,0,2022
Cedrick Wilson,MIA,29,27,0.097,0.079,18,136,0,0.67,12,3.8,0,0,0,2022
Laviska Shenault,CAR,29,27,-0.005,-0.013,32,272,1,0.84,27,12.2,0,0,0,2022
KJ Hamler,DEN,27,21,0.121,0.063,14,165,0,0.5,7,3.3,0,1,21,2022
Keelan Cole,LV,27,27,0.038,0.036,21,141,1,0.48,10,2,0,1,36,2022
Equanimeous St. Brown,CHI,27,31,-0.037,-0.023,39,323,1,0.55,21,4.5,1,0,0,2022
Marvin Jones,JAC,26,23,-0.086,-0.091,81,529,3,0.57,46,2.1,0,2,24,2022
Treylon Burks,TEN,25,30,-0.066,-0.055,54,444,1,0.61,33,5,0,0,0,2022
Tom Kennedy,DET,25,27,0.089,0.104,15,141,0,0.53,8,9.1,0,1,6,2022
Greg Dortch,ARI,21,34,-0.082,-0.054,64,467,2,0.81,52,5.6,0,0,0,2022
Nick Westbrook-Ikhine,TEN,21,15,-0.073,-0.087,50,397,3,0.5,25,4.3,0,1,6,2022
Khalil Shakir,BUF,20,19,-0.005,-0.012,20,161,1,0.5,10,7.4,0,1,20,2022
Jamal Agnew,JAC,18,18,-0.046,-0.046,30,187,3,0.77,23,5.4,0,0,0,2022
Rashod Bateman,BAL,16,10,-0.049,-0.081,28,285,2,0.54,15,8.9,1,0,0,2022
Jalen Reagor,MIN,16,18,0.024,0.045,13,104,1,0.62,8,3.5,0,0,0,2022
Freddie Swain,DEN,15,16,0.213,0.22,6,74,0,0.67,4,6.8,0,0,0,2022
Jalen Guyton,LAC,15,15,0.395,0.4,4,64,0,0.5,2,3.5,0,0,0,2022
Jauan Jennings,SF,14,13,-0.094,-0.096,56,416,1,0.63,35,5,1,0,0,2022
Alec Pierce,IND,13,11,-0.105,-0.108,78,593,2,0.53,41,2.8,1,2,24,2022
Jake Kumerow,BUF,12,9,0.081,0.023,7,64,0,0.57,4,4.3,0,0,0,2022
DeAndre Hopkins,ARI,11,26,-0.112,-0.092,96,717,3,0.67,64,2.6,2,1,11,2022
Dyami Brown,WAS,9,14,-0.048,-0.004,14,143,2,0.36,5,6.2,0,0,0,2022
Julio Jones,TB,7,12,-0.105,-0.091,43,299,2,0.56,24,4.8,0,1,30,2022
Dax Milne,WAS,7,9,-0.005,0.032,7,37,1,0.86,6,2.2,0,0,0,2022
Rondale Moore,ARI,7,6,-0.111,-0.112,56,414,1,0.73,41,6.9,0,2,15,2022
Marquise Brown,ARI,7,4,-0.119,-0.122,107,709,3,0.63,67,3.5,1,4,124,2022
Quintez Cephus,DET,6,4,0.154,0.071,3,15,0,0.67,2,2,0,0,0,2022
Jaelon Darden,TB,5,5,0.174,0.202,2,26,0,1,2,8,0,0,0,2022
Velus Jones,CHI,5,6,-0.081,-0.069,14,107,1,0.5,7,5.3,0,0,0,2022
Samori Toure,GB,4,12,-0.073,0.021,10,82,1,0.5,5,2.2,1,1,17,2022
Tyler Johnson,HOU,4,3,0.357,0.198,1,8,0,1,1,10,0,0,0,2022
DeSean Jackson,BAL,4,5,-0.098,-0.09,17,153,0,0.53,9,2.6,0,0,0,2022
Gunner Olszewski,PIT,4,5,-0.054,-0.034,7,53,0,0.71,5,2.6,0,0,0,2022
Simi Fehoko,DAL,2,0,-0.045,-0.137,4,24,0,0.75,3,3.3,0,0,0,2022
Chris Conley,-,0,-3,-0.131,-0.176,7,46,0,0.57,4,0.8,0,0,0,2022
Erik Ezukanma,MIA,-1,-2,-0.421,-0.85,1,3,0,1,1,7,0,0,0,2022
Nico Collins,HOU,-2,-19,-0.13,-0.165,66,481,2,0.56,37,3.9,0,0,0,2022
David Sills,NYG,-4,0,-0.156,-0.124,17,106,0,0.65,11,3.6,0,0,0,2022
Jalen Tolbert,DAL,-4,-6,-0.302,-0.386,3,12,0,0.67,2,1,0,0,0,2022
Amari Rodgers,-,-4,0,-0.148,-0.127,26,204,1,0.64,16,3.7,2,0,0,2022
KaVontae Turpin,DAL,-4,-3,-0.426,-0.315,2,9,0,0.5,1,5,0,0,0,2022
Cole Beasley,-,-5,-8,-0.232,-0.296,7,35,0,0.86,6,2.3,0,0,0,2022
Michael Pittman,IND,-6,-13,-0.132,-0.139,141,925,4,0.7,99,3.5,2,0,0,2022
Kyle Philips,TEN,-6,-15,-0.187,-0.285,13,78,0,0.62,8,2.6,0,0,0,2022
Deonte Harty,NO,-6,-7,-0.489,-0.532,2,13,0,1,2,4,0,0,0,2022
Lil'Jordan Humphrey,NE,-6,-7,-0.333,-0.351,4,20,0,0.5,2,7.5,0,0,0,2022
James Washington,DAL,-7,-7,-1.05,-1.035,1,0,0,0,0,,0,0,0,2022
Josh Gordon,TEN,-7,-7,-1.052,-1.035,1,0,0,0,0,,0,0,0,2022
Jarvis Landry,NO,-8,-3,-0.152,-0.138,39,272,1,0.64,25,2.4,0,0,0,2022
Juwann Winfree,GB,-9,-13,-0.386,-0.521,4,17,0,0.25,1,5,0,0,0,2022
Austin Trammell,LA,-9,-8,-0.409,-0.382,4,13,0,0.5,2,0,0,0,0,2022
Miles Boykin,PIT,-9,-9,-0.506,-0.509,3,11,0,0.67,2,0,0,0,0,2022
Mike Strachan,IND,-9,-8,-0.276,-0.252,9,59,0,0.33,3,4.3,0,0,0,2022
Keith Kirkwood,NO,-9,-10,-0.403,-0.417,4,18,0,0.5,2,2,0,0,0,2022
Dee Eskridge,SEA,-9,-14,-0.214,-0.258,13,58,0,0.54,7,6.6,0,1,27,2022
Stanley Morgan,CIN,-10,-10,-1.094,-1.064,1,0,0,0,0,,0,0,0,2022
Hunter Renfrow,LV,-12,-13,-0.158,-0.161,50,330,2,0.72,36,4.1,3,0,0,2022
Andy Isabella,ARI,-13,-9,-0.446,-0.351,5,21,0,0.4,2,2.5,0,0,0,2022
Tylan Wallace,BAL,-13,-16,-0.353,-0.405,7,33,0,0.57,4,2.3,0,0,0,2022
Penny Hart,SEA,-13,-10,-0.515,-0.439,4,20,0,0.75,3,4,0,0,0,2022
Shi Smith,CAR,-14,-26,-0.168,-0.206,41,296,2,0.54,22,4.4,1,1,7,2022
Keke Coutee,IND,-14,-13,-2.095,-1.902,1,20,0,1,1,8,1,0,0,2022
Elijah Moore,NYJ,-16,1,-0.16,-0.126,65,450,1,0.57,37,2.6,0,0,0,2022
Andre Baccellia,ARI,-16,-12,-0.326,-0.27,10,45,0,0.7,7,1.6,0,0,0,2022
Laquon Treadwell,SEA,-17,-20,-0.321,-0.351,10,42,0,0.6,6,1.8,0,1,14,2022
Racey McMath,TEN,-17,-17,-0.474,-0.471,8,40,0,0.25,2,3.5,0,0,0,2022
Bryan Edwards,ATL,-20,-19,-0.703,-0.664,5,15,0,0.6,3,3,0,0,0,2022
Marquez Callaway,NO,-21,-29,-0.208,-0.239,32,158,1,0.5,16,2.2,0,0,0,2022
Denzel Mims,NYJ,-21,-16,-0.246,-0.215,25,186,0,0.44,11,6.8,0,0,0,2022
Dezmon Patmon,IND,-22,-21,-0.584,-0.566,6,24,0,0.33,2,3.5,0,0,0,2022
Jamison Crowder,BUF,-22,-23,-0.337,-0.347,13,60,0,0.46,6,5,0,0,0,2022
Michael Woods,CLE,-22,-23,-0.39,-0.399,10,45,0,0.5,5,3.4,0,0,0,2022
Trent Taylor,CIN,-22,-24,-0.437,-0.455,10,62,0,0.6,6,7.2,0,0,0,2022
Deebo Samuel,SF,-23,-32,-0.157,-0.169,94,632,2,0.6,56,8.8,0,3,28,2022
Tyrie Cleveland,DEN,-25,-23,-0.605,-0.573,7,28,0,0.29,2,8.5,0,0,0,2022
Phillip Dorsett,HOU,-25,-19,-0.209,-0.188,40,257,1,0.5,20,3.1,0,0,0,2022
David Bell,CLE,-25,-26,-0.232,-0.237,35,214,0,0.69,24,2.9,0,0,0,2022
Dennis Houston,DAL,-25,-29,-0.732,-0.807,6,16,0,0.33,2,3,0,0,0,2022
Robert Woods,TEN,-27,-24,-0.165,-0.161,91,527,2,0.58,53,2.9,0,1,5,2022
Braylon Sanders,MIA,-28,-27,-1.331,-1.289,3,17,0,0.67,2,1.5,1,0,0,2022
Jameson Williams,DET,-30,-27,-0.547,-0.511,9,41,1,0.11,1,5,0,0,0,2022
Danny Gray,SF,-32,-35,-0.722,-0.784,7,10,0,0.14,1,4,0,0,0,2022
Demarcus Robinson,BAL,-32,-48,-0.182,-0.211,75,458,2,0.64,48,3.1,2,1,32,2022
Brandon Powell,LA,-35,-42,-0.278,-0.306,32,156,0,0.75,24,7.7,0,0,0,2022
Romeo Doubs,GB,-35,-51,-0.195,-0.226,67,425,3,0.63,42,4.5,2,0,0,2022
Ihmir Smith-Marsette,CHI,-36,-37,-1.313,-1.328,4,15,0,0.25,1,5,1,0,0,2022
Quez Watkins,PHI,-37,-32,-0.218,-0.204,51,354,3,0.65,33,4.4,1,2,40,2022
Mike Thomas,CIN,-38,-41,-0.576,-0.609,10,38,0,0.2,2,12,0,1,12,2022
Kenny Golladay,NYG,-40,-35,-0.43,-0.393,17,81,1,0.35,6,1.8,0,0,0,2022
Dante Pettis,CHI,-41,-51,-0.262,-0.294,41,245,3,0.46,19,3.3,0,0,0,2022
Deven Thompkins,TB,-43,-38,-0.71,-0.653,10,32,0,0.5,5,6.4,0,0,0,2022
Cam Sims,WAS,-43,-41,-0.426,-0.413,18,89,0,0.44,8,2.3,0,0,0,2022
James Proche,BAL,-43,-45,-0.456,-0.471,17,62,0,0.47,8,2,0,0,0,2022
Michael Bandy,LAC,-44,-45,-0.412,-0.421,21,89,0,0.48,10,2.5,0,0,0,2022
Breshad Perriman,TB,-44,-41,-0.434,-0.412,19,110,1,0.47,9,5.8,1,0,0,2022
Marcus Johnson,NYG,-45,-49,-0.399,-0.419,22,99,0,0.41,9,4,0,0,0,2022
Brandon Johnson,DEN,-45,-45,-0.538,-0.53,14,42,1,0.43,6,2.2,0,0,0,2022
Ben Skowronek,LA,-46,-35,-0.223,-0.2,61,376,0,0.64,39,3.6,0,0,0,2022
Anthony Schwartz,CLE,-48,-47,-0.713,-0.701,10,51,0,0.4,4,6.8,1,0,0,2022
Sterling Shepard,NYG,-49,-35,-0.395,-0.321,24,154,1,0.54,13,4.2,0,1,13,2022
Steven Sims,PIT,-51,-53,-0.424,-0.434,23,104,0,0.61,14,4.3,0,0,0,2022
Tyquan Thornton,NE,-53,-48,-0.275,-0.262,45,247,2,0.49,22,2.9,0,0,0,2022
Nelson Agholor,NE,-57,-60,-0.264,-0.271,53,362,2,0.58,31,4.7,2,2,20,2022
Chase Claypool,-,-59,-88,-0.223,-0.269,80,451,1,0.58,46,3,1,1,28,2022
Scott Miller,TB,-62,-54,-0.315,-0.29,40,185,0,0.58,23,1.4,0,2,43,2022
Braxton Berrios,NYJ,-63,-64,-0.368,-0.371,32,145,0,0.56,18,5.1,0,1,19,2022
Montrell Washington,DEN,-63,-64,-1.081,-1.086,9,2,0,0.44,4,3.3,0,0,0,2022
Robbie Chosen,-,-79,-91,-0.356,-0.39,44,282,1,0.45,20,4.6,1,1,6,2022
Diontae Johnson,PIT,-98,-108,-0.21,-0.218,147,882,0,0.59,86,2.7,1,5,48,2022
A.J. Green,ARI,-98,-89,-0.391,-0.365,47,236,2,0.51,24,2.3,0,0,0,2022
