Aaron Jones,GB,91.5705053498541,83.4733439740456,0.423961147546265,0.378883302285447,39,226,3,0,0.641025641025641
Christian McCaffrey,SF,91.3892331933221,80.1138287533031,0.460702936713912,0.39327381000632,37,188,4,0,0.648648648648649
David Montgomery,DET,68.416284571734,54.9472244827864,0.292852546920986,0.218303073688705,39,183,2,0,0.717948717948718
Jahmyr Gibbs,DET,41.4056187952941,33.3512866023114,0.293711533029597,0.219883538763015,29,144,3,1,0.482758620689655
Kyren Williams,LA,23.8045124275588,12.8709194903172,0.392328783952979,0.172710241446448,13,61,0,0,0.615384615384615
James Cook,BUF,22.0875260909584,24.754655559921,0.0494037581167183,0.065732709459664,36,140,0,0,0.611111111111111
Rachaad White,TB,19.53261896226,15.6625268691935,0.0678284861405115,0.0373848595532965,27,127,0,0,0.555555555555556
Tony Pollard,DAL,13.7845580715019,17.6727693658681,0.0977615101737554,0.149545086468872,15,56,1,0,0.6
Kareem Hunt,CLE,13.3149356044374,8.79294370928241,0.273003320788822,0.151139585050787,8,26,1,0,0.5
Gus Edwards,BAL,11.8569990697419,7.81440087700169,0.082209768107006,0.0249197874155929,13,60,0,0,0.615384615384615
Craig Reynolds,DET,10.0516690239923,8.05558098207938,0.892966828909272,0.698596140755679,1,1,1,0,1
Elijah Mitchell,SF,4.7374447482792,1.82239840789593,0.168031672402968,0.0118299782270222,4,7,1,0,0.25
Emanuel Wilson,GB,4.3808872545966,-1.90969609314292,0.00203197476538268,-0.124119724085241,12,36,0,0,0.5
Jaylen Warren,PIT,3.48778456415796,7.44685555104738,0.047612135350436,0.199077193425931,8,38,0,0,0.375
Ty Johnson,BUF,2.6283668258497,6.5083448375838,-0.0479146738689419,0.00804472364061789,15,54,0,0,0.533333333333333
Rico Dowdle,DAL,2.09533219273328,2.38601339921884,0.249908283278226,0.296483547746214,2,11,0,0,0.5
Dare Ogunbowale,HOU,1.58212531814855,2.50809620927726,0.141509255027441,0.274559813723398,2,7,0,0,0
Ronnie Rivers,LA,1.49767741538953,-1.12598567380064,0.0115683592353287,-0.159043147305681,3,9,0,0,0.333333333333333
Kyle Juszczyk,SF,1.44270809736726,0.982148927292651,0.154997293498343,0.0781197885395231,1,3,0,0,1
Justice Hill,BAL,1.10003644840918,-4.05703177114103,-0.0695332377190564,-0.145899093830449,16,69,0,0,0.5
D'Andre Swift,PHI,0.614410796378156,-4.06274059209577,-0.0704164106688669,-0.187694565125874,10,34,0,0,0.3
Raheem Mostert,MIA,0.52544106422465,7.57545075004298,-0.0711550754608611,0.125643429540487,8,33,0,0,0.5
Kenneth Gainwell,PHI,-3.53705236460814,-4.61889393708859,-0.2598233230408,-0.313043129576989,4,3,0,0,0.5
Patrick Taylor,GB,-3.65741623059914,-5.12475611778076,-0.580886723809682,-0.779504361515213,3,6,0,0,0
Devin Singletary,HOU,-4.57110422820426,-11.3926056371145,-0.135250090085069,-0.209011230706404,22,88,1,0,0.318181818181818
Dameon Pierce,HOU,-6.98722958067005,-9.44391293543502,-0.793517658741343,-1.04234055938833,3,0,0,0,0
Isiah Pacheco,KC,-7.94985573682478,6.29212896522516,-0.115927441004336,-0.0619952627275904,63,254,3,1,0.476190476190476
Dalvin Cook,BAL,-8.5664890672618,-12.58167197674,-0.397386128882813,-0.543418493572122,8,23,0,0,0.375
Jerome Ford,CLE,-10.095561773817,-15.3605825283405,-0.370927747744419,-0.519615327870476,9,17,0,0,0.333333333333333
Clyde Edwards-Helaire,KC,-10.1775063720849,-9.22958933556655,-0.364025355954258,-0.338113983782006,10,53,0,1,0.3
De'Von Achane,MIA,-15.9839045177044,-11.4573822108638,-0.655137269296594,-0.493911602617304,6,9,0,0,0.166666666666667
Najee Harris,PIT,-16.6935299056182,-10.7549234252841,-0.41594219977897,-0.298504452800173,12,37,0,0,0.166666666666667
Chase Edmonds,TB,-19.4625434119004,-19.8375313161281,-0.517927942872475,-0.526253385378303,11,31,0,0,0.454545454545455
