Ben Skowronek,LA,-2.47170651863122,-2.42430776708063,-0.469700820732579,-0.463121579098904,1,5,0,1,1,1,0,0,0,Playoffs
Brandon Aiyuk,SF,-2.60500035677168,7.32582389106867,-0.150855192777275,-0.0584371023722999,14,100,1,0.428571428571429,6,2.16666666666667,0,0,0,Playoffs
Cedrick Wilson,MIA,-3.08968241996715,-11.1231888141271,-0.193087675531168,-0.365930077448047,7,37,0,0.428571428571429,3,1.33333333333333,0,0,0,Playoffs
Trent Sherfield,BUF,-3.22704052068061,-5.81859388680827,-0.277713746289905,-0.399059214957407,3,7,0,0.333333333333333,1,4,0,0,0,Playoffs
Olamide Zaccheaus,PHI,-3.55899027660463,-3.59075781353244,-0.925527942776963,-0.932659059025686,1,5,0,1,1,0,0,0,0,Playoffs
Odell Beckham,BAL,-3.66112399707905,-9.86263743416756,-0.194061586171396,-0.308312274813904,7,34,0,0.571428571428571,4,0.5,0,0,0,Playoffs
Ray-Ray McCloud,SF,-3.79111628460469,-4.44767568346941,-0.422541665718228,-0.473791748842575,2,7,0,0.5,1,1,0,0,0,Playoffs
Chris Godwin,TB,-4.11866732152317,5.87936241998405,-0.167942119714002,-0.0676150073502611,13,85,1,0.615384615384615,8,3.75,0,0,0,Playoffs
Braxton Berrios,MIA,-5.05075924374757,-5.80313413877106,-0.884303150600968,-0.997170808393572,1,0,0,0,0,,0,0,0,Playoffs
Andy Isabella,BUF,-6.68399821550398,-7.30546039962516,-0.969779413448312,-1.04817505135561,1,0,0,0,0,,0,0,0,Playoffs
Allen Robinson,PIT,-6.93603313808194,-7.11391662962392,-0.425662230498073,-0.433331743530004,3,12,0,0.666666666666667,2,6.5,0,0,0,Playoffs
Marquise Goodwin,CLE,-7.24007102626863,-7.3368353670426,-0.982183164268089,-0.993617958703198,1,0,0,0,0,,0,0,0,Playoffs
Noah Brown,HOU,-8.61175429970308,-9.3853742617774,-1.02823855465031,-1.10923434604277,1,0,0,0,0,,0,0,0,Playoffs
Deven Thompkins,TB,-10.9850375403866,-9.5571591046013,-0.832865437972659,-0.741063910034493,2,4,0,0.5,1,8,0,0,0,Playoffs
Richie James,KC,-11.3105680677556,-12.7735450344872,-0.555437392395031,-0.610904175690563,3,6,0,0.333333333333333,1,0,0,0,0,Playoffs
Xavier Hutchinson,HOU,-12.5593418452731,-18.9547819170051,-0.541285231313355,-0.75244391653214,4,9,0,1,4,4.5,0,0,0,Playoffs
Jayden Reed,GB,-13.8671844058292,-17.2664945497025,-0.386216781548405,-0.449854444446134,7,35,0,0.571428571428571,4,5,0,0,0,Playoffs
Jalen Tolbert,DAL,-15.1001970101347,-13.9902418859508,-1.14377758564085,-1.06900985162159,2,0,0,0,0,,0,0,0,Playoffs
Quez Watkins,PHI,-17.308773426014,-15.9673177625134,-0.715055676905038,-0.669450462148244,4,12,0,0.75,3,5,0,0,0,Playoffs
CeeDee Lamb,DAL,-19.4638633802884,-8.97776042098014,-0.261281432064794,-0.188728956021307,17,110,0,0.529411764705882,9,3.88888888888889,0,0,0,Playoffs
Julio Jones,PHI,-20.069731419047,-18.9857033503487,-1.08818284593148,-1.03624547118595,3,22,0,1,3,0,1,0,0,Playoffs
Robert Woods,HOU,-20.4970545306679,-26.2766498625552,-0.554912457132344,-0.675681028307006,6,17,0,0.333333333333333,2,2.5,0,0,0,Playoffs
Stefon Diggs,BUF,-34.8374754575161,-46.9064681211175,-0.396082196099751,-0.489436459448579,17,73,0,0.588235294117647,10,5.7,1,0,0,Playoffs
Cooper Kupp,LA,-36.7649586997167,-28.7850422003252,-0.640083171471581,-0.528633230679931,9,27,0,0.555555555555556,5,1,0,0,0,Playoffs
Mecole Hardman,KC,-37.2835521777591,-39.4164174085352,-1.2276513744826,-1.29063805982027,4,5,0,0.5,2,5.5,1,0,0,Playoffs
George Pickens,PIT,-40.1077936752842,-41.6395237965897,-0.584172046126354,-0.601646396052315,11,50,0,0.454545454545455,5,0.4,1,0,0,Playoffs
