Elijhaa Penny,NYG,-19,-18,-0.355,-0.346,13,30,1,0.69,9,4,0,0,0,2021
J.J. Taylor,NE,-21,-23,-1.149,-1.259,4,8,0,1,4,2.5,1,0,0,2021
Kene Nwangwu,MIN,-23,-14,-1.297,-0.839,5,9,0,0.8,4,4.8,0,0,0,2021
Damien Williams,CHI,-26,-20,-0.351,-0.303,23,103,1,0.7,16,6.8,0,0,0,2021
Sony Michel,LA,-27,-23,-0.278,-0.26,33,128,1,0.64,21,6.3,0,0,0,2021
Kalen Ballage,PIT,-28,-22,-0.979,-0.794,7,8,0,0.29,2,5,0,0,0,2021
Darrell Henderson,LA,-40,-17,-0.306,-0.211,40,176,3,0.73,29,6.2,0,0,0,2021
Carlos Hyde,JAC,-42,-31,-0.528,-0.423,21,65,0,0.57,12,6.3,0,0,0,2021
Devin Singletary,BUF,-47,-49,-0.311,-0.32,50,228,1,0.8,40,6.1,3,0,0,2021
Dontrell Hilliard,TEN,-55,-66,-0.475,-0.54,26,87,0,0.73,19,5.7,1,0,0,2021
Mike Davis,ATL,-72,-78,-0.349,-0.366,58,259,1,0.76,44,7,2,1,3,2021
James Robinson,JAC,-78,-74,-0.442,-0.424,46,222,0,0.67,31,7.4,2,0,0,2021
