rank,id,player,team,pos,game.week,opp,rec_tgt,rec,catch_rate,rec_yds,rec_td,rec_yds_per_tgt,rec_yds_per_rec,rush_att,rush_yds,rush_yds_per_att,rush_td,fum,fum_lost,fpts_ppr
21,16906,Stefon Diggs,HOU,WR,3,MIN,7.1,4.9,69.0,54.2,0.5,7.6,11.1,0.1,1.5,15.0,0.0,0.0,0.0,13.5
22,23151,Drake London,ATL,WR,3,KC,8.1,4.9,60.5,61.4,0.4,7.6,12.5,0.0,0.0,,0.0,0.0,0.0,13.4
23,23234,Jameson Williams,DET,WR,3,ARI,6.3,4.1,65.1,60.8,0.4,9.7,14.8,1.4,6.6,4.8,0.0,0.0,0.0,13.2
24,23157,Jaxon Smith-Njigba,SEA,WR,3,MIA,7.2,5.2,72.2,56.4,0.4,7.8,10.8,0.0,0.0,,0.0,0.0,0.0,13.2
25,23153,George Pickens,PIT,WR,3,LAC,6.8,3.9,57.4,63.4,0.4,9.3,16.3,0.1,0.6,6.0,0.0,0.0,0.0,12.7
26,16765,Amari Cooper,CLE,WR,3,NYG,7.4,4.4,59.5,58.0,0.4,7.8,13.2,0.0,0.0,,0.0,0.0,0.0,12.6
27,19802,Calvin Ridley,TEN,WR,3,GB,6.9,3.9,56.5,59.0,0.4,8.6,15.1,0.6,2.0,3.3,0.0,0.0,0.0,12.4
28,24933,Brian Thomas Jr.,JAC,WR,3,BUF,6.0,4.1,68.3,56.3,0.4,9.4,13.7,0.0,0.0,,0.0,0.0,0.0,12.1
29,21077,Diontae Johnson,CAR,WR,3,LV,7.3,4.4,60.3,56.8,0.3,7.8,12.9,0.0,0.1,5.0,0.0,0.0,0.0,11.9
30,20873,Terry McLaurin,WAS,WR,3,CIN,6.8,4.4,64.7,55.5,0.3,8.2,12.6,0.0,0.1,5.0,0.0,0.0,0.0,11.8
31,21744,Michael Pittman Jr.,IND,WR,3,CHI,7.9,4.7,59.5,52.6,0.3,6.7,11.2,0.0,0.0,,0.0,0.0,0.0,11.8
32,24924,Xavier Worthy,KC,WR,3,ATL,5.5,3.3,60.0,45.8,0.4,8.3,13.9,1.8,8.6,4.8,0.1,0.0,0.0,11.7
33,24176,Tank Dell,HOU,WR,3,MIN,6.3,3.6,57.1,46.8,0.4,7.4,13.0,1.6,10.3,6.4,0.0,0.0,0.0,11.7
34,22598,Jaylen Waddle,MIA,WR,3,SEA,6.9,4.3,62.3,53.2,0.3,7.7,12.4,0.4,1.9,4.7,0.0,0.0,0.0,11.6
35,23227,Khalil Shakir,BUF,WR,3,JAC,5.7,3.9,68.4,51.0,0.4,8.9,13.1,0.1,0.3,4.3,0.0,0.0,0.0,11.4
36,25097,Ladd McConkey,LAC,WR,3,PIT,5.7,4.3,75.4,50.9,0.3,8.9,11.8,0.0,0.0,,0.0,0.0,0.0,11.2
37,18047,Demarcus Robinson,LA,WR,3,SF,5.5,4.0,72.7,53.7,0.3,9.8,13.4,0.0,0.0,,0.0,0.0,0.0,11.2
38,19815,Christian Kirk,JAC,WR,3,BUF,6.4,4.0,62.5,52.9,0.3,8.3,13.2,0.1,0.6,6.0,0.0,0.0,0.0,11.2
39,23233,Jayden Reed,GB,WR,3,TEN,5.1,3.4,66.7,41.3,0.3,8.1,12.1,2.1,10.0,4.8,0.1,0.0,0.0,10.9
40,21692,Jerry Jeudy,CLE,WR,3,NYG,6.0,3.9,65.0,50.0,0.3,8.3,12.8,0.0,0.0,,0.0,0.0,0.0,10.7
41,24226,Quentin Johnston,LAC,WR,3,PIT,5.4,3.9,72.2,45.6,0.3,8.4,11.7,0.0,0.1,5.0,0.0,0.0,0.0,10.3
42,21735,Gabe Davis,JAC,WR,3,BUF,5.8,3.5,60.3,48.4,0.3,8.3,13.8,0.0,0.0,,0.0,0.0,0.0,10.1
43,19800,Courtland Sutton,DEN,WR,3,TB,6.3,3.6,57.1,47.2,0.3,7.5,13.1,0.0,0.0,,0.0,0.0,0.0,10.1
44,15534,Adam Thielen,CAR,WR,3,LV,5.7,3.9,68.4,43.9,0.3,7.7,11.3,0.0,0.0,,0.0,0.0,0.0,10.1
45,16568,Brandin Cooks,DAL,WR,3,BAL,5.1,3.4,66.7,39.3,0.4,7.7,11.6,0.4,2.0,5.0,0.0,0.0,0.0,9.9
46,16830,Tyler Lockett,SEA,WR,3,MIA,6.0,3.6,60.0,42.9,0.3,7.1,11.9,0.0,0.0,,0.0,0.0,0.0,9.7
47,21717,Jauan Jennings,SF,WR,3,LA,5.0,3.3,66.0,45.4,0.3,9.1,13.8,0.0,0.1,5.0,0.0,0.0,0.0,9.7
48,23170,Wan'Dale Robinson,NYG,WR,3,CLE,6.2,4.3,69.4,36.7,0.2,5.9,8.5,0.8,4.6,5.7,0.0,0.0,0.0,9.6
49,23232,Alec Pierce,IND,WR,3,CHI,4.5,3.2,71.1,44.9,0.3,10.0,14.0,0.0,0.0,,0.0,0.0,0.0,9.5
50,20876,Jakobi Meyers,LV,WR,3,CAR,5.3,3.2,60.4,39.7,0.3,7.5,12.4,0.4,1.8,4.5,0.0,0.0,0.0,9.2
51,24119,Andrei Iosivas,CIN,WR,3,WAS,3.9,3.1,79.5,36.1,0.4,9.3,11.6,0.0,0.0,,0.0,0.0,0.0,9.1
52,24977,Rome Odunze,CHI,WR,3,IND,6.2,3.0,48.4,40.7,0.3,6.6,13.6,0.0,0.0,,0.0,0.0,0.0,8.9
53,23167,Romeo Doubs,GB,WR,3,TEN,4.9,3.2,65.3,38.6,0.3,7.9,12.1,0.0,0.0,,0.0,0.0,0.0,8.9
54,24964,Keon Coleman,BUF,WR,3,JAC,5.4,3.1,57.4,39.6,0.3,7.3,12.8,0.0,0.0,,0.0,0.0,0.0,8.9
55,23368,Jalen Nailor,MIN,WR,3,HOU,2.9,2.8,96.6,41.0,0.3,14.1,14.6,0.0,0.0,,0.0,0.0,0.0,8.7
56,19017,Josh Reynolds,DEN,WR,3,TB,4.9,3.1,63.3,40.6,0.2,8.3,13.1,0.0,0.0,,0.0,0.0,0.0,8.4
57,22597,Jalen Tolbert,DAL,WR,3,BAL,4.5,3.1,68.9,39.6,0.2,8.8,12.8,0.0,0.0,,0.0,0.0,0.0,8.3
58,21961,Darnell Mooney,ATL,WR,3,KC,5.3,2.8,52.8,41.5,0.2,7.8,14.8,0.0,0.1,5.0,0.0,0.0,0.0,8.2
59,21071,Greg Dortch,ARI,WR,3,DET,5.1,3.3,64.7,35.1,0.2,6.9,10.6,0.1,1.3,13.0,0.0,0.0,0.0,8.1
60,22592,Elijah Moore,CLE,WR,3,NYG,5.4,3.6,66.7,31.8,0.2,5.9,8.8,0.1,0.7,7.0,0.0,0.0,0.0,8.1
61,21675,Tyler Johnson,LA,WR,3,SF,4.9,3.0,61.2,36.3,0.2,7.4,12.1,0.2,1.2,6.0,0.0,0.0,0.0,8.0
62,25201,Jordan Whittington,LA,WR,3,SF,4.6,3.1,67.4,35.3,0.2,7.7,11.4,0.2,0.9,4.5,0.0,0.0,0.0,7.9
63,20145,Allen Lazard,NYJ,WR,3,NE,4.1,2.8,68.3,33.2,0.3,8.1,11.9,0.0,0.0,,0.0,0.0,0.0,7.9
64,19961,Ray-Ray McCloud III,ATL,WR,3,KC,4.4,3.1,70.5,34.5,0.2,7.8,11.1,0.2,0.8,4.0,0.0,0.0,0.0,7.8
65,22623,Rashod Bateman,BAL,WR,3,DAL,4.6,2.6,56.5,39.6,0.2,8.6,15.2,0.1,0.3,4.3,0.0,0.0,0.0,7.8
66,23155,Jahan Dotson,WAS,WR,3,CIN,4.9,2.8,57.8,34.6,0.2,7.1,12.3,0.0,0.3,7.0,0.0,0.0,0.0,7.8
67,23395,Christian Watson,GB,WR,3,TEN,4.4,2.3,52.3,32.6,0.3,7.4,14.2,0.4,1.7,4.2,0.0,0.0,0.0,7.5
68,14986,DeAndre Hopkins,TEN,WR,3,GB,4.6,2.7,58.7,33.8,0.2,7.3,12.5,0.0,0.0,,0.0,0.0,0.0,7.3
69,17986,Tyler Boyd,TEN,WR,3,GB,4.9,3.0,61.2,30.6,0.2,6.2,10.2,0.0,0.0,,0.0,0.0,0.0,7.3
70,25098,Jalen McMillan,TB,WR,3,DEN,3.9,2.4,61.5,30.3,0.3,7.8,12.6,0.0,0.1,5.0,0.0,0.0,0.0,7.2
71,24173,Michael Wilson,ARI,WR,3,DET,4.3,2.5,58.1,31.3,0.2,7.3,12.5,0.0,0.0,,0.0,0.0,0.0,6.8
72,22613,Joshua Palmer,LAC,WR,3,PIT,4.8,2.5,52.1,30.3,0.2,6.3,12.1,0.1,0.6,6.0,0.0,0.0,0.0,6.8
73,25003,Xavier Legette,CAR,WR,3,LV,4.4,2.3,52.3,29.3,0.2,6.7,12.7,0.1,0.7,7.0,0.0,0.0,0.0,6.5
74,20943,Darius Slayton,NYG,WR,3,CLE,3.9,2.7,69.2,31.4,0.1,8.1,11.6,0.0,0.0,,0.0,0.0,0.0,6.4
75,22602,Tutu Atwell,LA,WR,3,SF,2.9,2.5,86.2,31.8,0.1,11.0,12.7,0.3,1.4,4.7,0.0,0.0,0.0,6.4
76,24954,Adonai Mitchell,IND,WR,3,CHI,3.5,2.2,62.9,27.2,0.2,7.8,12.4,0.0,0.0,,0.0,0.0,0.0,6.1
77,15076,Keenan Allen,CHI,WR,3,IND,6.9,2.4,34.8,26.7,0.2,3.9,11.1,0.0,0.1,5.0,0.0,0.1,0.1,6.1
78,18914,Mike Williams,NYJ,WR,3,NE,4.5,2.0,44.4,27.4,0.2,6.1,13.7,0.0,0.0,,0.0,0.0,0.0,5.9
79,24180,Demario Douglas,NE,WR,3,NYJ,4.0,2.4,60.0,28.0,0.1,7.0,11.7,0.1,0.7,7.0,0.0,0.0,0.0,5.9
80,24145,Josh Downs,IND,WR,3,CHI,4.3,2.1,48.8,24.9,0.2,5.8,11.9,0.0,0.1,5.0,0.0,0.0,0.0,5.8
81,18928,Curtis Samuel,BUF,WR,3,JAC,3.2,2.1,65.6,22.1,0.2,6.9,10.5,0.2,1.4,7.0,0.0,0.0,0.0,5.7
82,23155,Jahan Dotson,PHI,WR,3,NO,3.8,2.0,52.6,24.1,0.2,6.3,12.1,0.0,0.0,,0.0,0.0,0.0,5.6
83,23302,Britain Covey,PHI,WR,3,NO,3.1,2.5,80.6,24.6,0.1,7.9,9.8,0.0,0.0,,0.0,0.0,0.0,5.6
84,24177,Tre Tucker,LV,WR,3,CAR,2.5,1.8,72.0,22.2,0.2,8.9,12.3,0.3,2.8,9.3,0.0,0.0,0.0,5.5
85,24952,Ja'Lynn Polk,NE,WR,3,NYJ,4.0,2.0,50.0,27.3,0.1,6.8,13.7,0.1,0.7,7.0,0.0,0.0,0.0,5.4
86,21714,K.J. Osborn,NE,WR,3,NYJ,3.4,2.3,67.6,23.7,0.1,7.0,10.3,0.0,0.0,,0.0,0.0,0.0,5.3
87,25198,Devaughn Vele,DEN,WR,3,TB,3.3,1.8,54.5,21.4,0.2,6.5,11.9,0.0,0.0,,0.0,0.0,0.0,5.1
88,19922,Justin Watson,KC,WR,3,ATL,2.6,1.7,65.4,21.7,0.2,8.3,12.8,0.0,0.0,,0.0,0.0,0.0,5.1
89,21739,Van Jefferson,PIT,WR,3,LAC,3.0,1.7,56.7,20.6,0.2,6.9,12.1,0.0,0.0,,0.0,0.0,0.0,5.0
90,23161,Jonathan Mingo,CAR,WR,3,LV,3.1,1.9,61.3,22.9,0.1,7.4,12.1,0.2,0.6,3.0,0.0,0.0,0.0,4.8
91,19080,Noah Brown,WAS,WR,3,CIN,2.2,1.8,81.8,23.9,0.1,10.9,13.3,0.0,0.0,,0.0,0.0,0.0,4.8
92,18422,Kalif Raymond,DET,WR,3,ARI,2.5,1.6,64.0,20.5,0.1,8.2,12.8,0.2,2.3,11.5,0.0,0.0,0.0,4.5
93,19207,Tim Patrick,DEN,WR,3,TB,3.4,1.7,50.0,21.4,0.1,6.3,12.6,0.1,0.2,2.0,0.0,0.0,0.0,4.5
94,17218,DeAndre Carter,CHI,WR,3,IND,3.1,1.9,61.3,19.4,0.1,6.3,10.2,0.1,0.2,4.0,0.0,0.0,0.0,4.5
95,21263,Trenton Irwin,CIN,WR,3,WAS,1.4,1.3,92.9,19.4,0.2,13.9,14.9,0.0,0.0,,0.0,0.0,0.0,4.4
96,23253,Dontayvion Wicks,GB,WR,3,TEN,2.8,1.6,57.1,22.3,0.1,8.0,13.9,0.0,0.0,,0.0,0.0,0.0,4.4
97,24987,Luke McCaffrey,WAS,WR,3,CIN,2.6,1.9,73.1,18.9,0.1,7.3,9.9,0.1,0.1,1.0,0.0,0.0,0.0,4.4
98,21690,Tee Higgins,CIN,WR,3,WAS,7.1,1.6,22.5,21.6,0.1,3.0,13.5,0.0,0.0,,0.0,0.1,0.1,4.2
99,19023,Mack Hollins,BUF,WR,3,JAC,2.6,1.4,53.8,19.6,0.1,7.5,14.0,0.0,0.0,,0.0,0.0,0.0,4.0
100,23158,Jermaine Burton,CIN,WR,3,WAS,1.5,1.1,73.3,21.8,0.1,14.5,19.8,0.0,0.0,,0.0,0.0,0.0,3.9
101,19080,Noah Brown,HOU,WR,3,MIN,2.2,1.3,59.1,18.2,0.1,8.3,14.0,0.0,0.1,5.0,0.0,0.0,0.0,3.7
102,20487,Brandon Powell,MIN,WR,3,HOU,2.1,1.5,71.4,14.5,0.1,6.9,9.7,0.0,0.1,5.0,0.0,0.0,0.0,3.6
103,21142,Olamide Zaccheaus,WAS,WR,3,CIN,2.1,1.4,66.7,14.9,0.1,7.1,10.6,0.0,0.0,,0.0,0.0,0.0,3.5
104,23165,Marvin Mims Jr.,DEN,WR,3,TB,1.6,1.1,68.8,16.2,0.1,10.1,14.7,0.3,1.4,4.7,0.0,0.0,0.0,3.5
105,16781,Nelson Agholor,BAL,WR,3,DAL,1.9,1.2,63.2,14.4,0.1,7.6,12.0,0.0,0.0,,0.0,0.0,0.0,3.2
106,23469,Tyquan Thornton,NE,WR,3,NYJ,2.3,1.1,47.8,14.9,0.1,6.5,13.5,0.0,0.1,5.0,0.0,0.0,0.0,3.2
107,22614,Kadarius Toney,KC,WR,3,ATL,2.2,1.2,54.5,11.4,0.1,5.2,9.5,0.5,2.6,5.2,0.0,0.0,0.0,3.2
108,23162,Jordan Addison,MIN,WR,3,HOU,6.5,1.2,18.5,15.1,0.1,2.3,12.6,0.0,0.1,5.0,0.0,0.1,0.1,3.1
109,22566,Calvin Austin III,PIT,WR,3,LAC,2.2,1.2,54.5,12.1,0.1,5.5,10.1,0.1,0.7,7.0,0.0,0.0,0.0,3.1
110,16837,Chris Conley,SF,WR,3,LA,2.5,1.2,48.0,12.7,0.1,5.1,10.6,0.0,0.0,,0.0,0.0,0.0,3.1
111,20816,Lil'Jordan Humphrey,DEN,WR,3,TB,4.8,1.1,22.9,12.8,0.1,2.7,11.6,0.0,0.0,,0.0,0.0,0.0,3.0
112,24068,KaVontae Turpin,DAL,WR,3,BAL,1.6,1.0,62.5,8.8,0.1,5.5,8.8,0.5,3.6,7.2,0.0,0.0,0.0,2.8
113,24397,Jalen Brooks,DAL,WR,3,BAL,1.8,1.1,61.1,10.3,0.1,5.7,9.4,0.0,0.0,,0.0,0.0,0.0,2.7
114,24348,Cedric Tillman,CLE,WR,3,NYG,1.5,1.0,66.7,10.0,0.1,6.7,10.0,0.0,0.0,,0.0,0.0,0.0,2.6
115,22686,Dyami Brown,WAS,WR,3,CIN,2.0,0.9,45.0,10.4,0.1,5.2,11.6,0.0,0.0,,0.0,0.0,0.0,2.5
116,23119,Treylon Burks,TEN,WR,3,GB,2.3,0.8,34.8,9.1,0.1,4.0,11.4,0.2,1.3,6.5,0.0,0.0,0.0,2.4
117,20038,Braxton Berrios,MIA,WR,3,SEA,2.0,0.8,40.0,8.7,0.1,4.3,10.9,0.0,0.0,,0.0,0.0,0.0,2.3
118,24217,Trey Palmer,TB,WR,3,DEN,1.5,0.8,53.3,8.7,0.1,5.8,10.9,0.0,0.0,,0.0,0.0,0.0,2.3
119,24325,Johnny Wilson,PHI,WR,3,NO,1.5,0.7,46.7,8.6,0.1,5.7,12.3,0.0,0.0,,0.0,0.0,0.0,2.2
120,20013,Cedrick Wilson Jr.,NO,WR,3,PHI,1.3,0.6,46.2,9.4,0.1,7.2,15.7,0.0,0.0,,0.0,0.0,0.0,2.1
121,22627,Ronnie Bell,SF,WR,3,LA,1.5,0.8,53.3,7.3,0.1,4.9,9.1,0.0,0.0,,0.0,0.0,0.0,2.1
122,20006,Russell Gage,BAL,WR,3,DAL,1.6,0.8,50.0,8.8,0.1,5.3,10.7,0.0,0.1,11.0,0.0,0.0,0.0,2.1
123,19865,James Washington,ATL,WR,3,KC,,0.7,,9.5,0.1,,,0.0,0.0,,0.0,,,2.0
124,19207,Tim Patrick,DET,WR,3,ARI,1.6,0.6,37.5,8.0,0.1,5.0,13.3,0.0,0.0,,0.0,0.0,0.0,2.0
125,19976,Marquez Valdes-Scantling,BUF,WR,3,JAC,1.5,0.6,40.0,7.8,0.1,5.2,13.0,0.0,0.0,,0.0,0.0,0.0,2.0
126,24339,Jake Bobo,SEA,WR,3,MIA,1.3,0.7,53.8,6.1,0.1,4.7,8.7,0.0,0.1,5.0,0.0,0.0,0.0,1.9
127,21349,Ashton Dulin,IND,WR,3,CHI,0.9,0.5,55.6,7.0,0.1,7.8,14.0,0.0,0.0,,0.0,0.0,0.0,1.8
128,25137,Marcus Rosemy-Jacksaint,WAS,WR,3,CIN,0.7,0.5,71.4,6.5,0.1,9.3,13.0,0.1,0.2,4.0,0.0,0.0,0.0,1.8
129,24121,Derius Davis,LAC,WR,3,PIT,1.1,0.7,63.6,8.7,0.0,7.9,12.4,2.3,2.0,0.9,0.0,0.0,0.0,1.8
130,25304,Casey Washington,ATL,WR,3,KC,1.0,0.5,50.0,6.6,0.1,6.6,13.2,0.0,0.0,,0.0,0.0,0.0,1.8
131,24981,Jacob Cowing,SF,WR,3,LA,1.2,0.5,41.7,6.1,0.1,5.1,12.2,0.0,0.0,,0.0,0.0,0.0,1.7
132,24125,Jalin Hyatt,NYG,WR,3,CLE,1.0,0.7,70.0,8.7,0.0,8.7,12.4,0.0,0.0,,0.0,0.0,0.0,1.6
133,25133,Bub Means,NO,WR,3,PHI,0.8,0.4,50.0,4.9,0.1,6.1,12.2,0.0,0.0,,0.0,0.0,0.0,1.5
134,25409,Mason Tipton,NO,WR,3,PHI,0.9,0.0,0.0,8.6,0.1,9.6,,0.0,0.0,,0.0,0.0,0.0,1.5
135,23763,Brandon Johnson,DEN,WR,3,TB,0.9,0.6,66.7,7.9,0.0,8.8,13.2,0.1,0.2,4.0,0.0,0.0,0.0,1.4
136,24143,Parker Washington,JAC,WR,3,BUF,1.3,0.6,46.2,7.7,0.0,5.9,12.8,0.0,0.0,,0.0,0.0,0.0,1.4
137,23463,Kyle Philips,TEN,WR,3,GB,1.2,0.7,58.3,6.6,0.0,5.5,9.4,0.0,0.0,,0.0,0.0,0.0,1.4
138,20081,Trent Sherfield Sr.,MIN,WR,3,HOU,0.7,0.4,57.1,9.5,0.0,13.6,23.8,0.0,0.0,,0.0,0.0,0.0,1.4
139,23481,Velus Jones Jr.,CHI,WR,3,IND,0.7,0.5,71.4,5.8,0.0,8.3,11.6,0.3,1.9,6.3,0.0,0.0,0.0,1.3
140,18883,JuJu Smith-Schuster,KC,WR,3,ATL,1.7,0.6,35.3,6.6,0.0,3.9,11.0,0.0,0.0,,0.0,0.0,0.0,1.3
141,16263,Allen Robinson II,NYG,WR,3,CLE,1.6,0.6,37.5,6.4,0.0,4.0,10.7,0.0,0.1,5.0,0.0,0.0,0.0,1.2
142,24979,Malachi Corley,NYJ,WR,3,NE,0.8,0.5,62.5,6.0,0.0,7.5,12.0,0.1,1.0,10.0,0.0,0.0,0.0,1.2
143,22685,Terrace Marshall Jr.,CAR,WR,3,LV,1.0,0.5,50.0,6.3,0.0,6.3,12.6,0.0,0.1,5.0,0.0,0.0,0.0,1.1
144,24122,Charlie Jones,CIN,WR,3,WAS,0.6,0.5,83.3,5.8,0.0,9.7,11.6,0.0,0.0,,0.0,0.0,0.0,1.1
145,19120,David Moore,CAR,WR,3,LV,0.9,0.5,55.6,4.8,0.0,5.3,9.6,0.0,0.0,,0.0,0.0,0.0,1.0
146,21697,Laviska Shenault Jr.,SEA,WR,3,MIA,0.9,0.5,55.6,3.4,0.0,3.8,6.8,0.2,1.4,7.0,0.0,0.0,0.0,1.0
147,24973,Troy Franklin,DEN,WR,3,TB,1.2,0.4,33.3,5.4,0.0,4.5,13.5,0.0,0.1,5.0,0.0,0.0,0.0,0.9
148,22595,Ihmir Smith-Marsette,CAR,WR,3,LV,1.3,0.4,30.8,2.9,0.0,2.2,7.2,0.1,2.2,22.0,0.0,0.0,0.0,0.9
149,24347,Xavier Hutchinson,HOU,WR,3,MIN,0.9,0.3,33.3,5.3,0.0,5.9,17.7,0.0,0.0,,0.0,0.0,0.0,0.8
150,23146,Cornelius Johnson,LAC,WR,3,PIT,0.7,0.3,42.9,5.1,0.0,7.3,17.0,0.0,0.0,,0.0,0.0,0.0,0.8
151,24978,Devontez Walker,BAL,WR,3,DAL,0.6,0.4,66.7,4.0,0.0,6.7,10.0,0.0,0.1,5.0,0.0,0.0,0.0,0.8
152,17141,Damiere Byrd,BUF,WR,3,JAC,0.4,0.3,70.7,4.3,0.0,10.5,14.8,0.0,0.2,8.0,0.0,0.0,0.0,0.8
153,24472,Xavier Gipson,NYJ,WR,3,NE,1.2,0.3,25.0,4.1,0.0,3.4,13.7,0.1,0.1,1.0,0.0,0.0,0.0,0.7
154,22590,Ben Skowronek,HOU,WR,3,MIN,0.8,0.3,37.5,3.8,0.0,4.7,12.7,0.0,0.1,5.0,0.0,0.0,0.0,0.7
155,23168,Skyy Moore,KC,WR,3,ATL,0.7,0.3,42.9,3.9,0.0,5.6,13.0,0.0,0.0,,0.0,0.0,0.0,0.7
156,25039,Roman Wilson,PIT,WR,3,LAC,1.4,0.3,21.4,3.6,0.0,2.6,12.0,0.0,0.1,5.0,0.0,0.0,0.0,0.7
157,21721,Devin Duvernay,JAC,WR,3,BUF,0.6,0.2,33.3,2.2,0.0,3.7,11.0,0.3,2.0,6.7,0.0,0.0,0.0,0.6
158,20679,KhaDarel Hodge,ATL,WR,3,KC,0.5,0.0,0.0,5.9,0.0,11.8,,0.0,0.0,,0.0,0.0,0.0,0.6
159,23573,Danny Gray,SF,WR,3,LA,0.6,0.2,33.3,3.3,0.0,5.5,16.5,0.0,0.1,5.0,0.0,0.0,0.0,0.5
160,20150,Byron Pringle,WAS,WR,3,CIN,0.7,0.3,42.9,2.3,0.0,3.3,7.7,0.0,0.1,5.0,0.0,0.0,0.0,0.5
161,24349,A.T. Perry,NO,WR,3,PHI,0.2,0.2,100.0,3.2,0.0,16.0,16.0,0.0,0.1,5.0,0.0,0.0,0.0,0.5
162,21734,Nick Westbrook-Ikhine,TEN,WR,3,GB,0.8,0.2,25.0,3.3,0.0,4.1,16.5,0.0,0.0,,0.0,0.0,0.0,0.5
163,21741,Denzel Mims,JAC,WR,3,BUF,0.0,0.2,,2.2,0.0,,12.1,0.0,0.0,,0.0,0.0,0.0,0.5
164,24076,Josh Ali,ATL,WR,3,KC,0.0,0.2,,2.2,0.0,,12.4,0.0,0.0,,0.0,0.0,0.0,0.5
165,23160,John Metchie III,HOU,WR,3,MIN,0.3,0.2,66.7,2.3,0.0,7.7,11.5,0.0,0.1,5.0,0.0,0.0,0.0,0.4
166,14871,Robert Woods,HOU,WR,3,MIN,0.7,0.2,28.6,2.3,0.0,3.3,11.5,0.0,0.0,,0.0,0.0,0.0,0.4
167,16790,Phillip Dorsett,DEN,WR,3,TB,0.0,0.2,,1.9,0.0,,10.9,0.0,0.0,,0.0,0.0,0.0,0.4
168,21138,Scotty Miller,PIT,WR,3,LAC,0.5,0.2,40.0,2.1,0.0,4.2,10.5,0.0,0.0,,0.0,0.0,0.0,0.4
169,24331,Grant DuBose,MIA,WR,3,SEA,0.4,0.0,0.0,4.1,0.0,10.2,,0.0,0.0,,0.0,0.0,0.0,0.4
170,24984,Jamari Thrash,CLE,WR,3,NYG,0.3,0.2,66.7,1.9,0.0,6.3,9.5,0.0,0.1,5.0,0.0,0.0,0.0,0.4
