DET,2023,18,4.76757991045179,1,4.78935698447894,3,0.652173913043478,18,0.150776053215078,5,1.32087912087912,5,0.938461538461538,6,31,0.055526810123597,4
SF,2023,18,4.76480229101012,2,4.9572864321608,2,0.727272727272727,7,0.148241206030151,4,1.42606516290727,3,1.08771929824561,2,34,0.0727985954275563,18
BUF,2023,18,4.73903138633037,3,4.43044619422572,8,0.75,6,0.128608923884514,1,1.27821522309711,8,0.593175853018373,15,24,0.0448039568776697,1
MIA,2023,18,4.6718299714642,4,5.48492462311558,1,0.580645161290323,27,0.168341708542714,13,1.53634085213033,1,1.51629072681704,1,31,0.0533579436250864,3
LA,2023,18,4.55302619110605,5,4.23188405797101,12,0.727272727272727,7,0.161835748792271,9,1.24578313253012,9,0.513253012048193,22,34,0.0627570173038822,6
BAL,2023,18,4.43208678074303,6,4.65934065934066,5,0.788461538461538,3,0.153846153846154,7,1.14520547945205,18,1.05479452054795,3,41,0.0820222417857363,25
NO,2023,18,4.38559993157457,7,3.53714285714286,29,0.711111111111111,10,0.188571428571429,19,0.965714285714286,28,0.231428571428571,32,35,0.0657642703428573,9
GB,2023,18,4.37328784480856,8,4.0679347826087,18,0.617021276595745,23,0.146739130434783,3,1.04076086956522,23,0.478260869565217,26,30,0.0572534659785129,5
WAS,2023,18,4.3317587954124,9,4.25838926174497,11,0.578947368421053,28,0.157718120805369,8,1.27852348993289,7,0.543624161073826,21,65,0.102600418783267,29
PIT,2023,18,4.28540714785522,10,4.50247524752475,6,0.625,21,0.183168316831683,18,1.32920792079208,4,0.826732673267327,7,36,0.0670330518717243,10
CHI,2023,18,4.26547224949586,11,4.22562674094708,13,0.68,14,0.164345403899721,11,1.22222222222222,11,0.561111111111111,18,50,0.0921691396777477,26
MIN,2023,18,4.24151713950642,12,4.04601226993865,20,0.645161290322581,19,0.190184049079755,23,1.31003039513678,6,0.483282674772036,25,47,0.0808358664684334,24
DAL,2023,18,4.23452552877154,13,3.85135135135135,24,0.75609756097561,5,0.178378378378378,15,1.08918918918919,19,0.456756756756757,27,40,0.0681828179887406,12
PHI,2023,18,4.20674000183993,14,4.45058139534884,7,0.821428571428571,1,0.142441860465116,2,1.23255813953488,10,0.741279069767442,10,39,0.0691043174471954,13
DEN,2023,18,4.20539522656506,15,4.02549575070822,21,0.69811320754717,12,0.189801699716714,21,1.21186440677966,12,0.556497175141243,19,52,0.0930560688178839,27
LV,2023,18,4.19280318348299,16,3.86516853932584,23,0.595238095238095,25,0.179775280898876,16,0.963687150837989,29,0.56145251396648,17,40,0.0677659276637388,11
ARI,2023,18,4.18590948417912,17,4.75588235294118,4,0.769230769230769,4,0.226470588235294,28,1.51612903225806,2,0.982404692082111,4,42,0.0735788689738722,19
TEN,2023,18,4.157563056444,18,4.25848563968668,10,0.8,2,0.161879895561358,10,1.16326530612245,15,0.798469387755102,9,64,0.113828277604415,31
KC,2023,18,4.10068443483986,19,4.05660377358491,19,0.7,11,0.176100628930818,14,1.02795031055901,24,0.649068322981366,13,28,0.0474131260479076,2
IND,2023,18,4.09708754702022,20,4.34375,9,0.543859649122807,31,0.189903846153846,22,1.1547619047619,16,0.816666666666667,8,41,0.0706405288666519,16
HOU,2023,18,4.09132852565769,21,3.62796833773087,27,0.476190476190476,32,0.200527704485488,27,1,26,0.413157894736842,29,47,0.0776965478638415,22
NE,2023,18,4.08560895724617,22,3.71866295264624,25,0.684210526315789,13,0.197771587743733,25,1.05509641873278,22,0.308539944903581,31,48,0.0749740451829718,20
CIN,2023,18,4.05532382252453,23,4.06918238993711,17,0.594594594594595,26,0.166666666666667,12,1.15094339622642,17,0.572327044025157,16,50,0.0765111813969954,21
ATL,2023,18,3.9961523799985,24,4.07333333333333,16,0.552631578947368,29,0.188888888888889,20,1.19690265486726,14,0.553097345132743,20,40,0.0800942393022383,23
SEA,2023,18,3.98761786269999,25,4.14243323442136,14,0.628571428571429,20,0.198813056379822,26,1.19767441860465,13,0.73546511627907,11,38,0.0703550190859329,15
CLE,2023,18,3.76341361384253,26,3.91860465116279,22,0.68,14,0.227906976744186,29,1.06516853932584,20,0.680898876404494,12,45,0.0695973790409384,14
TB,2023,18,3.73458808721938,27,3.41944444444444,32,0.717948717948718,9,0.152777777777778,6,0.880555555555556,31,0.336111111111111,30,40,0.0724923640964273,17
CAR,2023,18,3.68352088376436,28,3.63779527559055,26,0.62,22,0.196850393700787,24,1.01837270341207,25,0.448818897637795,28,65,0.10460427521693,30
NYJ,2023,18,3.64461562951768,29,4.09567901234568,15,0.666666666666667,16,0.231481481481481,30,1.06461538461538,21,0.963076923076923,5,64,0.0975852233428278,28
LAC,2023,18,3.57856200044548,30,3.45426829268293,31,0.551020408163265,30,0.179878048780488,17,0.755287009063444,32,0.489425981873112,24,43,0.0644446646432304,8
JAC,2023,18,3.50194955849685,31,3.48603351955307,30,0.608695652173913,24,0.245810055865922,32,0.912568306010929,30,0.510928961748634,23,41,0.0633885448820095,7
NYG,2023,18,3.34763741959038,32,3.58484848484849,28,0.666666666666667,16,0.233333333333333,31,0.970149253731343,27,0.608955223880597,14,85,0.143579386883986,32
