,,,,,,
BAL,2023,1,-0.23273026888949,8,-0.236054325873625,1,-0.288115059185155,1,-0.142692944750414,7,-0.159419139443349,-0.189170756934474,-0.111052863911564,0.0629584942529466,22,0.0361995031741451,4
CLE,2023,2,-0.206932855944549,16,-0.155550473123836,3,-0.243478946020328,2,-0.156309766608546,4,-0.15206070476252,-0.183618675945087,-0.108347082015858,0.131443664573553,32,0.0302137767721148,7
NYJ,2023,3,-0.142358497787875,6,-0.19131569539408,2,-0.175028172543063,3,-0.105054619013288,14,-0.110430387130002,-0.106355486391114,-0.115083313867752,0.0549283325592256,15,0.00462292870165909,15
SF,2023,4,-0.0960925987143885,1,-0.0922786087222964,5,-0.0935921532167974,4,-0.100557352935691,15,-0.051693511331762,-0.0377957201705705,-0.0765091779053708,0.0643420703779465,25,0.00737467002548993,12
DAL,2023,5,-0.0873358770032727,4,-0.0736101571287243,6,-0.0327215266372414,7,-0.154472669007942,5,-0.105872743844075,-0.0751044378073356,-0.143695868148954,0.062362907716091,20,-0.0143449709014869,24
PIT,2023,6,-0.079539112608269,12,-0.0698273332781262,7,-0.037864490451649,6,-0.136201615194551,9,-0.0405620592115657,0.0210066548252598,-0.124273374103271,0.0567515563541093,16,0.0289809897444012,8
KC,2023,7,-0.0500373628663058,14,-0.035920091582642,11,-0.0724410060980552,5,-0.0172542472437206,27,-0.0283524765182823,-0.0519442646304022,0.00616924432072473,0.0523968038718343,14,-0.00263917986755602,19
LV,2023,8,-0.0457309251171668,29,-0.111498322015386,4,-0.0200364003181757,8,-0.0815374170298135,18,-0.0175038443153179,0.0197755568402468,-0.0694543896718696,0.059305323920626,19,0.0013744979655466,18
NE,2023,9,-0.0447212612967777,5,-0.059486535727269,9,0.0510548867390544,15,-0.165311622591208,3,0.00468899114029808,0.126610030779206,-0.148820024632061,0.0211841611317081,2,0.00314163976537904,16
JAC,2023,10,-0.0419233471464062,23,-0.00593057076816015,15,0.0112775048456675,10,-0.127438122540683,12,0.0153667986921546,0.0887412483315874,-0.10257491362346,0.052149615291258,12,0.0116208471571252,10
MIN,2023,11,-0.0389154439926012,24,-0.0554051628972503,10,0.017126942514186,11,-0.11782820800755,13,0.0177950089815361,0.095394107312816,-0.0914715607718313,0.0449482114521744,10,0.0255097802653857,9
BUF,2023,12,-0.0337047462415551,2,-0.035672043630956,12,0.00111697942756812,9,-0.087468654905455,17,-0.048318267042128,-0.00382062192923788,-0.117021563091853,0.0627913698563834,21,-0.0406285873749964,28
DET,2023,13,-0.0322324707949569,27,-0.00148097632297859,18,0.0647902281419068,16,-0.180386857631281,1,-0.00944845525199565,0.104818205438853,-0.183934500641265,0.075279408825355,28,-0.00746636360740639,22
TB,2023,14,-0.0236602934162734,11,-0.0215423608462737,14,0.0508532764822344,14,-0.13689711194645,8,0.037152694516431,0.121911135824532,-0.0916530552332965,0.0634804562543829,23,-0.00703535417169388,21
NO,2023,15,-0.00789877794676642,9,0.0125172446913937,20,0.0174029745758258,12,-0.0445217475969448,23,-0.0558689480916131,-0.0379378868197842,-0.0818232258503304,0.0570097949707248,17,-0.0624136549892039,32
HOU,2023,16,-0.0000552710438816806,28,-0.00288539804960171,16,0.130026007788141,23,-0.171952704121812,2,-0.0111035502285342,0.105521286332604,-0.16521880968782,0.0812970839294959,29,-0.0485567388197858,29
CHI,2023,17,0.00774392931105307,32,-0.0680176862559382,8,0.0996633855798589,20,-0.147635143244992,6,0.0180963870760098,0.119922351153211,-0.154028476393291,0.0523889846041307,13,-0.0195874152673217,25
TEN,2023,18,0.0141182890731652,19,0.00969293087871735,19,0.13027725592225,24,-0.134856096761795,10,0.0375128893778108,0.170372802674352,-0.132880533724456,0.0304410453257314,5,0.00165955805800086,17
MIA,2023,19,0.0242075049935818,15,-0.0243758484673884,13,0.110662442587654,22,-0.0930662962381972,16,0.00506951707962453,0.072135730811748,-0.0859040008878244,0.0840919814856517,30,-0.0535667003366987,30
IND,2023,20,0.0260051842947662,17,0.0563044883012701,25,0.0843009691318114,18,-0.0396353428404524,24,0.0210215102490373,0.0883763249632987,-0.0548194026968599,0.0462888575816542,11,-0.0377564167136424,27
NYG,2023,21,0.0295608269830209,30,-0.00154876581633633,17,0.0379232770990551,13,0.0192591779000484,29,0.0573664742645318,0.0700337061753564,0.0417617918823032,0.0444304489331956,9,0.0321114366961251,5
LA,2023,22,0.033504503440003,18,0.0434385732527044,23,0.103368916430137,21,-0.070505065356122,20,0.0679291969024783,0.139031081230724,-0.0379226382888818,0.027112661482746,3,0.0462601119783114,2
CIN,2023,23,0.0552213496310944,7,0.0626881784944084,27,0.0854422247628758,19,0.0139431661174053,28,0.125222334537357,0.1940650121005,0.0311912826358611,0.0642101693015106,24,0.0433039527038507,3
ATL,2023,24,0.0583080004022527,31,0.0481987242713634,24,0.218598168375031,30,-0.132711344915968,11,0.040291680782656,0.195915171319069,-0.145166339845599,0.0377777486707927,8,-0.0614268113341749,31
CAR,2023,25,0.0654300958846091,20,0.0369715302925992,22,0.0734813459172974,17,0.0574688450519356,32,0.0918311651012359,0.1333459776795,0.0507804170974939,0.0193243395147121,1,0.00689467547150174,13
LAC,2023,26,0.0745717663874705,21,0.060543552322864,26,0.181178747044015,27,-0.0663314559884772,21,0.0870499177330245,0.181865660601713,-0.0382687398247654,0.0580800663986605,18,0.0113125111218108,11
GB,2023,27,0.0819688652037928,25,0.113006583109294,28,0.17791837587913,26,-0.0325592141186626,26,0.0565559522072948,0.145391898190933,-0.0494811729087032,0.0945876317911466,31,-0.0327467809525268,26
SEA,2023,28,0.0822172339382689,22,0.118274477099888,29,0.184063837770827,28,-0.0372176721666723,25,0.112117602690464,0.197189035372528,0.0123548399448404,0.0335342836625848,6,0.0309063261690673,6
