rank,id,player,team,pos,game.week,opp,rec_tgt,rec,catch_rate,rec_yds,rec_td,rec_yds_per_tgt,rec_yds_per_rec,rush_att,rush_yds,rush_yds_per_att,rush_td,fum,fum_lost,fpts_ppr
61,20145,Allen Lazard,NYJ,WR,4,DEN,4.8,2.7,56.3,35.9,0.3,7.5,13.3,0.1,0.2,4.0,0.0,0.0,0.0,8.1
62,25003,Xavier Legette,CAR,WR,4,CIN,5.1,2.9,56.9,39.2,0.2,7.7,13.5,0.1,0.4,4.0,0.0,0.0,0.0,8.1
63,24145,Josh Downs,IND,WR,4,PIT,5.4,3.2,59.3,37.7,0.2,7.0,11.8,0.1,0.5,4.2,0.0,0.1,0.1,8.0
64,19961,Ray-Ray McCloud III,ATL,WR,4,NO,4.6,2.8,60.9,33.0,0.2,7.2,11.8,0.8,5.7,7.1,0.0,0.0,0.0,7.9
65,22597,Jalen Tolbert,DAL,WR,4,NYG,4.8,2.9,60.4,35.4,0.2,7.4,12.2,0.1,0.2,4.0,0.0,0.0,0.0,7.7
66,21675,Tyler Johnson,LA,WR,4,CHI,4.1,3.1,75.6,33.2,0.2,8.1,10.7,0.0,0.0,,0.0,0.0,0.0,7.6
67,23232,Alec Pierce,IND,WR,4,PIT,4.0,2.5,62.5,38.1,0.2,9.5,15.2,0.0,0.1,5.0,0.0,0.0,0.0,7.5
68,19017,Josh Reynolds,DEN,WR,4,NYJ,4.8,2.7,56.3,35.5,0.2,7.4,13.1,0.0,0.1,5.0,0.0,0.0,0.0,7.5
69,23161,Jonathan Mingo,CAR,WR,4,CIN,5.2,2.7,51.9,34.2,0.2,6.6,12.7,0.2,0.9,4.5,0.0,0.0,0.0,7.4
70,22623,Rashod Bateman,BAL,WR,4,BUF,4.6,2.5,54.3,34.1,0.2,7.4,13.6,0.1,0.4,4.0,0.0,0.0,0.0,7.2
71,24180,Demario Douglas,NE,WR,4,SF,5.5,3.1,56.4,34.4,0.1,6.3,11.1,0.3,1.7,5.7,0.0,0.1,0.1,7.1
72,19080,Noah Brown,WAS,WR,4,ARI,4.0,2.2,55.0,31.9,0.2,8.0,14.5,0.0,0.1,5.0,0.0,0.0,0.0,6.6
73,22592,Elijah Moore,CLE,WR,4,LV,5.1,2.8,54.9,24.9,0.2,4.9,8.9,0.1,0.7,7.0,0.0,0.0,0.0,6.6
74,23155,Jahan Dotson,PHI,WR,4,TB,4.7,2.4,51.1,29.4,0.2,6.3,12.2,0.1,0.2,4.0,0.0,0.1,0.1,6.4
75,22566,Calvin Austin III,PIT,WR,4,IND,2.9,2.0,69.0,27.6,0.2,9.5,13.8,0.1,1.3,13.0,0.0,0.0,0.0,6.1
76,25201,Jordan Whittington,LA,WR,4,CHI,3.1,2.3,74.2,25.6,0.2,8.3,11.1,0.0,0.1,5.0,0.0,0.0,0.0,6.1
77,23253,Dontayvion Wicks,GB,WR,4,MIN,4.0,2.1,52.5,26.9,0.2,6.7,12.8,0.1,0.3,4.3,0.0,0.0,0.0,6.0
78,22613,Joshua Palmer,LAC,WR,4,KC,4.9,2.2,44.9,27.9,0.2,5.7,12.7,0.1,0.2,4.0,0.0,0.1,0.1,6.0
79,17986,Tyler Boyd,TEN,WR,4,MIA,4.5,2.6,57.8,27.4,0.1,6.1,10.5,0.1,0.2,4.0,0.0,0.1,0.1,5.8
80,24217,Trey Palmer,TB,WR,4,PHI,3.1,2.0,64.5,23.4,0.2,7.5,11.7,0.1,0.6,4.0,0.0,0.0,0.0,5.6
81,18914,Mike Williams,NYJ,WR,4,DEN,4.5,2.0,44.4,28.5,0.1,6.3,14.2,0.0,0.1,5.0,0.0,0.0,0.0,5.5
82,14871,Robert Woods,HOU,WR,4,JAC,2.4,2.1,87.5,21.2,0.2,8.8,10.1,0.1,0.2,4.0,0.0,0.0,0.0,5.4
83,20943,Darius Slayton,NYG,WR,4,DAL,4.0,2.2,55.0,26.2,0.1,6.5,11.9,0.0,0.1,5.0,0.0,0.0,0.0,5.4
84,18928,Curtis Samuel,BUF,WR,4,BAL,2.9,2.1,72.4,23.4,0.1,8.1,11.1,0.1,1.8,18.0,0.0,0.0,0.0,5.2
85,20816,Lil'Jordan Humphrey,DEN,WR,4,NYJ,5.0,2.2,44.0,23.1,0.1,4.6,10.5,0.0,0.0,,0.0,0.0,0.0,5.1
86,23368,Jalen Nailor,MIN,WR,4,GB,4.0,2.0,50.0,24.3,0.1,6.1,12.2,0.0,0.0,,0.0,0.0,0.0,5.0
87,24952,Ja'Lynn Polk,NE,WR,4,SF,3.6,1.8,50.0,22.5,0.1,6.2,12.5,0.1,0.5,4.2,0.0,0.0,0.0,4.7
88,24987,Luke McCaffrey,WAS,WR,4,ARI,3.3,2.0,60.6,20.4,0.1,6.2,10.2,0.1,0.3,4.3,0.0,0.0,0.0,4.7
89,21005,Parris Campbell,PHI,WR,4,TB,3.4,2.0,58.8,19.2,0.1,5.6,9.6,0.1,0.3,4.3,0.0,0.0,0.0,4.5
90,19207,Tim Patrick,DEN,WR,4,NYJ,3.4,1.7,50.0,21.4,0.1,6.3,12.6,0.1,0.2,2.0,0.0,0.0,0.0,4.5
91,19023,Mack Hollins,BUF,WR,4,BAL,2.5,1.6,64.0,22.3,0.1,8.9,13.9,0.0,0.0,,0.0,0.0,0.0,4.4
92,21714,K.J. Osborn,NE,WR,4,SF,3.3,1.7,51.5,19.1,0.1,5.8,11.2,0.0,0.1,5.0,0.0,0.0,0.0,4.2
93,19207,Tim Patrick,DET,WR,4,SEA,2.5,1.6,64.0,16.9,0.1,6.8,10.6,0.1,0.2,4.0,0.0,0.0,0.0,3.9
94,22644,DJ Turner,LV,WR,4,CLE,2.7,1.4,51.9,17.8,0.1,6.6,12.7,0.1,0.5,5.0,0.0,0.0,0.0,3.8
95,19080,Noah Brown,HOU,WR,4,JAC,2.2,1.3,59.1,18.2,0.1,8.3,14.0,0.0,0.1,5.0,0.0,0.0,0.0,3.7
96,18883,JuJu Smith-Schuster,KC,WR,4,LAC,2.9,1.4,48.3,16.1,0.1,5.6,11.5,0.0,0.0,,0.0,0.0,0.0,3.6
97,24325,Johnny Wilson,PHI,WR,4,TB,3.2,1.3,40.6,16.1,0.1,5.0,12.4,0.0,0.1,5.0,0.0,0.0,0.0,3.5
98,22686,Dyami Brown,WAS,WR,4,ARI,1.7,1.3,76.5,14.7,0.1,8.6,11.3,0.0,0.1,5.0,0.0,0.0,0.0,3.4
99,24954,Adonai Mitchell,IND,WR,4,PIT,2.1,1.2,57.1,15.5,0.1,7.4,12.9,0.0,0.1,5.0,0.0,0.0,0.0,3.4
100,24068,KaVontae Turpin,DAL,WR,4,NYG,1.8,1.2,66.7,11.7,0.1,6.5,9.8,0.5,3.8,7.6,0.0,0.0,0.0,3.4
101,24347,Xavier Hutchinson,HOU,WR,4,JAC,2.7,1.1,40.7,14.8,0.1,5.5,13.5,0.1,0.6,4.0,0.0,0.0,0.0,3.2
102,21739,Van Jefferson,PIT,WR,4,IND,2.5,1.2,48.0,14.1,0.1,5.6,11.8,0.1,0.3,4.3,0.0,0.0,0.0,3.2
103,18422,Kalif Raymond,DET,WR,4,SEA,1.7,1.1,64.7,12.9,0.1,7.6,11.7,0.3,2.4,8.0,0.0,0.0,0.0,3.2
104,23469,Tyquan Thornton,NE,WR,4,SF,1.7,1.1,64.7,14.9,0.1,8.8,13.5,0.1,0.3,4.3,0.0,0.0,0.0,3.2
105,22614,Kadarius Toney,KC,WR,4,LAC,2.2,1.2,54.5,11.4,0.1,5.2,9.5,0.5,2.6,5.2,0.0,0.0,0.0,3.2
106,16781,Nelson Agholor,BAL,WR,4,BUF,2.1,1.0,47.6,15.4,0.1,7.3,15.4,0.0,0.1,5.0,0.0,0.0,0.0,3.1
107,23165,Marvin Mims Jr.,DEN,WR,4,NYJ,1.8,1.0,55.6,12.9,0.1,7.2,12.9,0.4,1.2,3.0,0.0,0.0,0.0,3.0
108,19120,David Moore,CAR,WR,4,CIN,1.2,0.9,75.0,14.2,0.1,11.8,15.8,0.0,0.1,5.0,0.0,0.0,0.0,2.9
109,24397,Jalen Brooks,DAL,WR,4,NYG,1.8,1.1,61.1,11.6,0.1,6.4,10.5,0.0,0.0,,0.0,0.0,0.0,2.9
110,25409,Mason Tipton,NO,WR,4,ATL,2.1,1.2,57.1,9.9,0.1,4.7,8.2,0.0,0.0,,0.0,0.0,0.0,2.8
111,17218,DeAndre Carter,CHI,WR,4,LA,1.8,1.2,66.7,13.4,0.0,7.4,11.2,0.6,2.4,4.0,0.0,0.0,0.0,2.8
112,23463,Kyle Philips,PHI,WR,4,TB,1.7,0.0,0.0,20.4,0.1,12.0,,0.0,0.0,,0.0,0.0,0.0,2.6
113,19922,Justin Watson,KC,WR,4,LAC,1.9,0.8,42.1,12.3,0.1,6.5,15.4,0.0,0.0,,0.0,0.0,0.0,2.6
114,22627,Ronnie Bell,SF,WR,4,NE,2.3,0.9,39.1,11.0,0.1,4.8,12.2,0.0,0.0,,0.0,0.0,0.0,2.6
115,24348,Cedric Tillman,CLE,WR,4,LV,1.4,1.0,71.4,9.7,0.1,6.9,9.7,0.0,0.1,5.0,0.0,0.0,0.0,2.6
116,24973,Troy Franklin,DEN,WR,4,NYJ,1.8,0.9,50.0,10.6,0.1,5.9,11.8,0.0,0.1,5.0,0.0,0.0,0.0,2.6
117,22645,Simi Fehoko,LAC,WR,4,KC,1.2,0.8,66.7,11.5,0.1,9.6,14.4,0.0,0.0,,0.0,0.0,0.0,2.5
118,19976,Marquez Valdes-Scantling,BUF,WR,4,BAL,2.0,0.8,40.0,10.7,0.1,5.3,13.4,0.0,0.1,5.0,0.0,0.0,0.0,2.5
119,25039,Roman Wilson,PIT,WR,4,IND,1.3,0.8,61.5,10.0,0.1,7.7,12.5,0.1,0.5,4.2,0.0,0.0,0.0,2.5
120,23119,Treylon Burks,TEN,WR,4,MIA,2.1,0.8,38.1,8.7,0.1,4.1,10.9,0.2,0.9,4.5,0.0,0.0,0.0,2.4
121,21349,Ashton Dulin,IND,WR,4,PIT,1.1,0.7,63.6,9.3,0.1,8.5,13.3,0.1,0.2,4.0,0.0,0.0,0.0,2.2
122,20487,Brandon Powell,MIN,WR,4,GB,1.5,0.8,53.3,7.8,0.1,5.2,9.8,0.2,0.7,4.1,0.0,0.0,0.0,2.2
123,21142,Olamide Zaccheaus,WAS,WR,4,ARI,0.9,0.8,88.9,8.2,0.1,9.1,10.2,0.0,0.1,5.0,0.0,0.0,0.0,2.2
124,25198,Devaughn Vele,DEN,WR,4,NYJ,1.3,0.7,53.8,8.3,0.1,6.4,11.9,0.0,0.0,,0.0,0.0,0.0,2.1
125,20006,Russell Gage,BAL,WR,4,BUF,1.6,0.8,50.0,8.8,0.1,5.3,10.7,0.0,0.1,11.0,0.0,0.0,0.0,2.1
126,20013,Cedrick Wilson Jr.,NO,WR,4,ATL,2.4,0.9,37.5,10.6,0.0,4.4,11.8,0.1,0.2,4.0,0.0,0.0,0.0,2.0
127,20038,Braxton Berrios,MIA,WR,4,TEN,1.2,0.6,50.0,6.8,0.1,5.7,11.3,0.0,0.1,5.0,0.0,0.0,0.0,1.9
128,21138,Scotty Miller,PIT,WR,4,IND,0.9,0.8,88.9,10.6,0.0,11.8,13.2,0.0,0.0,,0.0,0.0,0.0,1.9
129,16837,Chris Conley,SF,WR,4,NE,1.3,0.5,38.5,6.5,0.1,5.0,13.0,0.1,0.2,4.0,0.0,0.0,0.0,1.8
130,25137,Marcus Rosemy-Jacksaint,WAS,WR,4,ARI,0.7,0.5,71.4,6.5,0.1,9.3,13.0,0.1,0.2,4.0,0.0,0.0,0.0,1.8
131,23158,Jermaine Burton,CIN,WR,4,CAR,0.8,0.6,75.0,10.0,0.0,12.5,16.7,0.0,0.1,5.0,0.0,0.0,0.0,1.6
132,24143,Parker Washington,JAC,WR,4,HOU,1.7,0.8,47.1,7.2,0.0,4.2,9.0,0.0,0.1,5.0,0.0,0.0,0.0,1.5
133,24339,Jake Bobo,SEA,WR,4,DET,1.4,0.7,50.0,7.7,0.0,5.5,11.0,0.1,0.2,4.0,0.0,0.0,0.0,1.5
134,23121,Kayshon Boutte,NE,WR,4,SF,0.9,0.4,44.4,4.8,0.1,5.3,12.0,0.0,0.1,5.0,0.0,0.0,0.0,1.5
135,19172,Zach Pascal,ARI,WR,4,WAS,0.9,0.4,44.4,4.5,0.1,5.0,11.2,0.0,0.1,5.0,0.0,0.0,0.0,1.5
136,23763,Brandon Johnson,DEN,WR,4,NYJ,0.9,0.6,66.7,7.9,0.0,8.8,13.2,0.1,0.2,4.0,0.0,0.0,0.0,1.4
137,25098,Jalen McMillan,TB,WR,4,PHI,1.0,0.4,40.0,3.9,0.1,3.9,9.8,0.1,0.2,4.0,0.0,0.0,0.0,1.4
138,23160,John Metchie III,HOU,WR,4,JAC,1.3,0.6,46.2,7.5,0.0,5.8,12.5,0.1,0.2,4.0,0.0,0.0,0.0,1.4
139,23463,Kyle Philips,TEN,WR,4,MIA,1.2,0.7,58.3,6.6,0.0,5.5,9.4,0.0,0.0,,0.0,0.0,0.0,1.4
140,23765,Tyreik McAllister,LV,WR,4,CLE,1.0,0.0,0.0,13.6,0.0,13.6,,0.0,0.0,,0.0,0.0,0.0,1.4
141,18030,Chris Moore,ARI,WR,4,WAS,0.7,0.3,42.9,4.3,0.1,6.1,14.3,0.1,0.2,4.0,0.0,0.0,0.0,1.4
142,24472,Xavier Gipson,NYJ,WR,4,DEN,1.2,0.6,50.0,6.8,0.0,5.7,11.3,0.1,0.7,7.0,0.0,0.0,0.0,1.4
143,20081,Trent Sherfield Sr.,MIN,WR,4,GB,0.7,0.6,85.7,7.1,0.0,10.1,11.8,0.0,0.1,5.0,0.0,0.0,0.0,1.3
144,24362,Malik Heath,GB,WR,4,MIN,0.8,0.3,37.5,4.0,0.1,5.0,13.3,0.0,0.1,5.0,0.0,0.0,0.0,1.3
145,24125,Jalin Hyatt,NYG,WR,4,DAL,1.0,0.5,50.0,7.6,0.0,7.6,15.2,0.0,0.1,5.0,0.0,0.0,0.0,1.3
146,16263,Allen Robinson II,NYG,WR,4,DAL,1.6,0.6,37.5,6.4,0.0,4.0,10.7,0.0,0.1,5.0,0.0,0.0,0.0,1.2
147,22685,Terrace Marshall Jr.,CAR,WR,4,CIN,1.0,0.5,50.0,6.3,0.0,6.3,12.6,0.0,0.1,5.0,0.0,0.0,0.0,1.1
148,21697,Laviska Shenault Jr.,SEA,WR,4,DET,1.1,0.5,45.5,3.7,0.0,3.4,7.4,0.3,2.0,6.7,0.0,0.0,0.0,1.1
149,24121,Derius Davis,LAC,WR,4,KC,1.1,0.4,36.4,3.9,0.0,3.5,9.8,0.7,2.6,3.7,0.0,0.0,0.0,1.1
150,25133,Bub Means,NO,WR,4,ATL,2.0,0.4,20.0,5.1,0.0,2.5,12.7,0.0,0.0,,0.0,0.0,0.0,0.9
151,22595,Ihmir Smith-Marsette,CAR,WR,4,CIN,1.3,0.4,30.8,2.9,0.0,2.2,7.2,0.1,2.2,22.0,0.0,0.0,0.0,0.9
152,24979,Malachi Corley,NYJ,WR,4,DEN,0.7,0.4,57.1,4.1,0.0,5.9,10.2,0.1,0.2,2.0,0.0,0.0,0.0,0.8
153,23146,Cornelius Johnson,LAC,WR,4,KC,0.7,0.3,42.9,5.1,0.0,7.3,17.0,0.0,0.0,,0.0,0.0,0.0,0.8
154,17141,Damiere Byrd,BUF,WR,4,BAL,0.4,0.3,70.7,4.3,0.0,10.5,14.8,0.0,0.2,8.0,0.0,0.0,0.0,0.8
155,23482,Bo Melton,GB,WR,4,MIN,0.7,0.3,42.9,4.1,0.0,5.9,13.7,0.1,0.5,4.2,0.0,0.0,0.0,0.8
156,21721,Devin Duvernay,JAC,WR,4,HOU,0.7,0.3,42.9,3.2,0.0,4.6,10.7,0.5,1.3,2.6,0.0,0.0,0.0,0.8
157,21734,Nick Westbrook-Ikhine,TEN,WR,4,MIA,0.8,0.3,37.5,3.9,0.0,4.9,13.0,0.0,0.1,5.0,0.0,0.0,0.0,0.7
158,22590,Ben Skowronek,HOU,WR,4,JAC,0.8,0.3,37.5,3.8,0.0,4.7,12.7,0.0,0.1,5.0,0.0,0.0,0.0,0.7
159,21263,Trenton Irwin,CIN,WR,4,CAR,0.4,0.3,75.0,3.4,0.0,8.5,11.3,0.0,0.1,5.0,0.0,0.0,0.0,0.7
160,24122,Charlie Jones,CIN,WR,4,CAR,0.4,0.3,75.0,3.0,0.0,7.5,10.0,0.0,0.1,5.0,0.0,0.0,0.0,0.6
161,25642,Kameron Johnson,TB,WR,4,PHI,0.4,0.0,0.0,5.1,0.0,12.7,,0.2,0.9,4.1,0.0,0.0,0.0,0.6
162,22569,Dee Eskridge,SEA,WR,4,DET,0.5,0.2,40.0,3.3,0.0,6.6,16.5,0.2,0.7,3.5,0.0,0.0,0.0,0.6
163,16263,Allen Robinson II,DET,WR,4,SEA,1.6,0.3,18.7,2.7,0.0,1.7,9.0,0.0,0.1,5.0,0.0,0.0,0.0,0.6
164,20150,Byron Pringle,WAS,WR,4,ARI,0.7,0.3,42.9,2.3,0.0,3.3,7.7,0.0,0.1,5.0,0.0,0.0,0.0,0.5
165,23573,Danny Gray,SF,WR,4,NE,0.6,0.2,33.3,3.3,0.0,5.5,16.5,0.0,0.1,5.0,0.0,0.0,0.0,0.5
166,24076,Josh Ali,ATL,WR,4,NO,0.0,0.2,,2.2,0.0,,12.4,0.0,0.0,,0.0,0.0,0.0,0.5
167,21741,Denzel Mims,JAC,WR,4,HOU,0.0,0.2,,2.2,0.0,,12.1,0.0,0.0,,0.0,0.0,0.0,0.5
